YEAR,State,County,crop_type,Area (Mha),Ninput (kg N/ha/yr),NUE (kg N/kg N),Recovered N (kg N/ha/yr),Nsurplus (kg N/ha/yr)
1970,IOWA,HOWARD,SORGHUM,8.00E-05,107.9761497,0.357358918,38.58624,69.38990968
1970,IOWA,HUMBOLDT,SORGHUM,4.40E-05,74.88447042,0.740340416,55.44,19.44447042
1970,IOWA,IDA,SORGHUM,0.000196,69.97294926,0.864141938,60.46656,9.50638926
1970,IOWA,IOWA,SORGHUM,0.000176,93.63852255,0.586538088,54.92256,38.71596255
1970,IOWA,JACKSON,SORGHUM,4.40E-05,84.80982324,0.633651126,53.73984,31.06998324
1970,IOWA,JASPER,SORGHUM,8.80E-05,76.93841142,0.777261694,59.80128,17.13713142
1970,IOWA,JEFFERSON,SORGHUM,0.000108,109.5589739,0.438558324,48.048,61.51097392
1970,IOWA,JOHNSON,SORGHUM,0.000112,88.15300398,0.712760736,62.832,25.32100398
1970,IOWA,KEOKUK,SORGHUM,4.00E-05,110.682309,0.450803751,49.896,60.78630897
1970,IOWA,KOSSUTH,SORGHUM,0.000128,81.71493578,0.776153825,63.42336,18.29157578
1970,IOWA,LINN,SORGHUM,0.000832,77.69535851,0.637443484,49.5264,28.16895851
1970,IOWA,LOUISA,SORGHUM,8.40E-05,79.64114779,0.57546132,45.8304,33.81074779
